311,251.666666666672,226.3492063492,144.40348182284,113.582549923192,43.9784873949598
479.16180371352,189.878489326768,226.486772486776,123.037037037032,142.878787878792,111.121212121208
468.283950617288,427.392592592592,305.755555555552,199.777777777784,162,205.382716049376
256.49328449328,395.137844611536,182.258980785296,269.538748832864,186.431372549016,104.823529411768
384.888888888888,320.35555555556,152.366666666664,152.08823529412,247.20224089636,159.098412698408
445.488888888888,212.244444444448,198.182456140352,194.308324001496,189.365936276064,70.8988391376402
246.831908831912,179.896296296296,234.53756613756,107.735449735456,222.793650793648,131.188405797104
302.727272727272,321.23707664884,270.912418300656,142.444444444448,186.167697594496,154.521191294392
431.65656565656,283.222222222224,301.291666666664,257.685344827592,123.747759147944,75.8105828931521
376.121212121216,427.466666666664,533.066666666664,156.168421052632,208.335282651072,90.7724867724878
431.249122807016,414.304761904768,204.366843033504,169.537918871256,142.523809523808,164.866666666664
323.339682539688,401.90476190476,279.185185185184,151.83703703704,219.159595959592,201.684848484848
315.007824726136,455.555555555552,296.75555555556,353.24444444444,166.28571428572,112.486215538848
477.943833943832,269.67388167388,203.030303030304,236.121212121216,214.095238095232,178.63203463204
378.033670033672,326.262626262624,234.01851851852,124.921652421656,168.615384615384,83.466666666664
355.407407407408,290.933333333336,132.506666666664,99.7178947368479,117.901465993752,192.607305936072
358.080808080808,281.296969696968,246.812698412696,348.253968253968,266.833333333336,245.452380952384
412.222222222216,290.136752136752,308.666666666672,226.307692307688,178.476190476192,132.19047619048
332.24024024024,432.063492063488,182.568986568992,134.228632478632,152.166666666664,134.675925925928
470.258823529408,309.607843137256,175.033333333336,251.633333333328,119.111111111112,79.9699699699681
253.696969696968,359.733333333336,184.373333333336,121.52296296296,157.654923215896,110.465447154472
295.47654320988,300.493827160496,275.111111111104,231.48583877996,243.654901960784,235.560784313728
401.972222222216,281.583333333336,308.51851851852,336.199430199432,221.082051282048,181.957575757576
264.088888888888,212.833333333328,174.239130434784,329.11801242236,171.220376522704,177.922480620152
