0.236111111111111,0.225,0.228070175438596,0.16,0.0952380952380952,0.111111111111111
0.125,0.125,0.175438596491228,0.04,0.142857142857143,0.111111111111111
0.638888888888889,0.65,0.596491228070176,0.8,0.761904761904762,0.777777777777778
0.25220189701897,0.203409090909091,0.232456140350877,0.153529411764706,0.156314699792961,0.222222222222222
0.160060975609756,0.0988636363636364,0.153508771929825,0.122941176470588,0.114906832298137,0.103174603174603
0.587737127371274,0.697727272727273,0.614035087719298,0.723529411764706,0.728778467908903,0.674603174603175
0.263157894736842,0.225,0.228070175438596,0.16,0.217391304347826,0.285714285714286
0.184210526315789,0.125,0.131578947368421,0.114285714285714,0.0869565217391304,0.111111111111111
0.552631578947368,0.65,0.640350877192982,0.725714285714286,0.695652173913043,0.603174603174603
0.249634502923977,0.230147058823529,0.220095693779904,0.208571428571429,0.213346814964611,0.272486772486772
0.16786283891547,0.138888888888889,0.153508771929825,0.145378151260504,0.101617795753286,0.111111111111111
0.582502658160553,0.630964052287582,0.626395534290271,0.646050420168067,0.685035389282103,0.616402116402117
0.236111111111111,0.235294117647059,0.212121212121212,0.16,0.209302325581395,0.259259259259259
0.184210526315789,0.152777777777778,0.161290322580645,0.114285714285714,0.116279069767442,0.111111111111111
0.579678362573099,0.611928104575163,0.626588465298143,0.725714285714286,0.674418604651163,0.62962962962963
0.231691919191919,0.230147058823529,0.206060606060606,0.158125,0.213346814964611,0.247276688453159
0.16786283891547,0.138888888888889,0.156402737047898,0.104017857142857,0.115282392026578,0.112698412698413
0.60044524189261,0.630964052287582,0.637536656891496,0.737857142857143,0.671370793008811,0.640024898848428
0.227272727272727,0.225,0.2,0.15625,0.217391304347826,0.235294117647059
0.151515151515152,0.152777777777778,0.161290322580645,0.1,0.114285714285714,0.114285714285714
0.621212121212121,0.622222222222222,0.638709677419355,0.74375,0.66832298136646,0.650420168067227
0.231691919191919,0.214194915254237,0.194339622641509,0.151654411764706,0.213346814964611,0.221813725490196
0.142424242424242,0.157784237726098,0.156402737047898,0.096875,0.107142857142857,0.112698412698413
0.625883838383838,0.628020847019665,0.649257640310592,0.751470588235294,0.679510327892532,0.665487861811391
0.227272727272727,0.225,0.2,0.15625,0.209302325581395,0.208333333333333
0.133333333333333,0.162790697674419,0.151515151515152,0.1,0.114285714285714,0.111111111111111
0.639393939393939,0.612209302325581,0.648484848484848,0.74375,0.67641196013289,0.680555555555556
0.230074719800747,0.214194915254237,0.206060606060606,0.151654411764706,0.208099438652767,0.208333333333333
0.135159817351598,0.163028001898434,0.156402737047898,0.107142857142857,0.115282392026578,0.112698412698413
0.634765462847655,0.622777082847329,0.637536656891496,0.741202731092437,0.676618169320655,0.678968253968254
0.227272727272727,0.225,0.2,0.147058823529412,0.206896551724138,0.208333333333333
0.136986301369863,0.163265306122449,0.151515151515152,0.114285714285714,0.114285714285714,0.111111111111111
0.63574097135741,0.611734693877551,0.648484848484848,0.738655462184874,0.678817733990148,0.680555555555556
0.203800298062593,0.214194915254237,0.206060606060606,0.140196078431373,0.198686371100164,0.201727642276423
0.144250726442507,0.167570153061224,0.148484848484848,0.115966386554622,0.112698412698413,0.112698412698413
0.6519489754949,0.618234931684538,0.645454545454546,0.743837535014006,0.688615216201423,0.685573945025165
0.180327868852459,0.225,0.2,0.147058823529412,0.19047619047619,0.195121951219512
0.151515151515152,0.163265306122449,0.151515151515152,0.117647058823529,0.114285714285714,0.114285714285714
0.668156979632389,0.611734693877551,0.648484848484848,0.735294117647059,0.695238095238095,0.690592334494774
0.17920503031664,0.214194915254237,0.206060606060606,0.151654411764706,0.19047619047619,0.188470066518847
0.16037296037296,0.167570153061224,0.148484848484848,0.12859097127223,0.112698412698413,0.117748917748918
0.660422009310399,0.618234931684538,0.645454545454546,0.719754616963064,0.696825396825397,0.693781015732235
0.178082191780822,0.205128205128205,0.2,0.147058823529412,0.19047619047619,0.181818181818182
0.151515151515152,0.163265306122449,0.145454545454545,0.13953488372093,0.111111111111111,0.114285714285714
0.670402656704027,0.631606488749346,0.654545454545455,0.713406292749658,0.698412698412698,0.703896103896104
0.17920503031664,0.20425901781834,0.194339622641509,0.151654411764706,0.198686371100164,0.188470066518847
0.16037296037296,0.166378415773089,0.14029484029484,0.12859097127223,0.109126984126984,0.112698412698413
0.660422009310399,0.629362566408571,0.66536553706365,0.719754616963064,0.692186644772852,0.69883152078274
0.178082191780822,0.205128205128205,0.2,0.15625,0.206896551724138,0.195121951219512
0.166666666666667,0.163265306122449,0.145454545454545,0.13953488372093,0.107142857142857,0.114285714285714
0.655251141552511,0.631606488749346,0.654545454545455,0.70421511627907,0.685960591133005,0.690592334494774
